,cluster,silhouette
13715,2,0.5919274091720581
13716,0,0.5460358262062073
13717,0,0.5434156060218811
13718,2,0.48616114258766174
13719,2,0.4561747610569
13720,2,0.45074355602264404
13724,2,0.49590301513671875
13725,1,0.5913585424423218
13726,0,0.6125910878181458
13727,0,0.6576963067054749
13728,0,0.6144771575927734
13729,0,0.6742476224899292
13731,2,-0.2906055450439453
13732,2,-0.07965606451034546
13733,2,0.5783160924911499
13734,0,0.6448403596878052
13735,0,0.6466407179832458
13737,0,0.4943385422229767
13741,1,0.6726459264755249
13742,1,0.5247856974601746
13743,2,0.5399156808853149
13744,0,0.6355693936347961
13745,0,0.6659838557243347
13747,1,0.6373079419136047
13748,1,0.6619783639907837
13750,1,0.536460816860199
13751,1,0.551072359085083
13753,0,0.6263142228126526
13754,0,0.6120685338973999
13755,2,0.08891040086746216
13756,0,0.6686238646507263
13757,0,0.6319805979728699
13769,2,0.005416072905063629
13770,0,0.13048598170280457
13772,1,0.6422991752624512
13775,0,0.6614550948143005
13776,0,0.6615732908248901
13777,1,0.5197595953941345
13778,2,0.5426308512687683
13779,1,0.6443212032318115
13780,2,0.12919576466083527
13781,2,0.5314508080482483
13782,2,0.40169596672058105
13785,2,0.5492873787879944
13786,2,-0.19358256459236145
13787,0,0.6576111316680908
13788,0,0.7081232070922852
13789,0,0.6713564395904541
13790,1,0.683012843132019
13791,1,0.6831428408622742
13792,1,0.5388485789299011
13793,1,0.5255646109580994
13794,2,0.4917169511318207
13795,0,0.7178865671157837
13796,0,0.6972878575325012
13797,0,0.6399560570716858
13798,0,0.6595479846000671
13799,1,0.6578986048698425
13800,2,0.5337598323822021
13801,0,0.6592528820037842
13802,1,0.5310760736465454
13803,1,0.5224838852882385
13804,1,0.6263869404792786
13805,1,0.610835611820221
13806,1,0.4431477189064026
13807,1,0.6187623739242554
13808,1,0.6507362723350525
13809,2,0.107361800968647
13810,0,0.6522977352142334
13811,2,0.08486469835042953
13812,1,0.4755820035934448
13813,1,0.47224023938179016
13817,1,0.6653039455413818
13819,2,0.15817256271839142
13820,0,0.6057618260383606
13821,0,0.604375422000885
13822,2,0.3910614550113678
13823,2,0.5577964782714844
13824,2,0.4034052789211273
13825,2,0.3870319724082947
13826,0,0.7014699578285217
13828,1,0.5143989324569702
13829,1,0.6058835387229919
13830,2,0.4391342103481293
13832,2,0.21298860013484955
13833,0,0.6203389167785645
13834,0,0.6203033924102783
13835,0,0.6899992823600769
13836,2,0.5671368837356567
13837,2,0.5118622779846191
13838,2,0.44973137974739075
13839,0,0.6287940740585327
13840,2,0.5029638409614563
13843,0,0.4533795714378357
13844,0,0.5270095467567444
13845,0,0.541942298412323
13846,0,0.5423600077629089
13847,0,0.5419415235519409
13848,1,0.5522692203521729
13849,0,0.4692119061946869
13850,0,0.46999746561050415
13851,0,0.6535382270812988
13852,0,0.6239404082298279
13853,2,0.5736335515975952
13854,0,0.712602972984314
13855,0,0.6473344564437866
13856,0,0.6628533005714417
13857,0,0.615856409072876
13858,0,0.7103967666625977
13860,2,0.48538023233413696
13863,2,0.43123793601989746
13865,1,0.5509328842163086
13866,2,0.4982661008834839
13867,0,0.6325658559799194
13869,2,0.5065288543701172
13871,0,0.666878342628479
13872,0,0.6494225859642029
13873,0,0.6495174169540405
13874,0,0.6512047052383423
13875,0,0.6510953307151794
13876,2,0.39225059747695923
13877,0,0.6717793345451355
13878,0,0.6513615250587463
13882,1,0.5409641265869141
13883,2,0.014381131157279015
13884,2,0.31017979979515076
13885,0,0.6679050922393799
13886,0,0.7098721265792847
13887,2,0.06516090780496597
13888,2,0.0651252418756485
13890,1,0.5252725481987
13891,0,0.7023838758468628
13892,2,0.4850473701953888
13893,2,0.4824793338775635
13898,1,0.6092169284820557
13899,1,0.6102388501167297
13901,2,0.43760108947753906
13902,2,0.5814910531044006
13903,2,0.5790103673934937
13904,2,0.5741537809371948
13906,1,0.5871421098709106
13907,2,-0.08614228665828705
13908,1,0.541175127029419
13909,0,0.6540427207946777
13910,2,0.0310272928327322
13911,2,-0.000868462142534554
13912,0,0.6119122505187988
13913,0,0.6584069132804871
13914,1,0.495334655046463
13915,1,0.6543110013008118
13916,0,0.6376081109046936
13917,1,0.6180489659309387
13918,0,0.6242586970329285
13919,0,0.5686081051826477
13920,0,0.6907922029495239
13921,0,0.5641490817070007
13925,2,0.4582705497741699
13926,0,0.6378097534179688
13927,0,0.6889300346374512
13928,1,0.5259503126144409
13929,1,0.6372126936912537
13930,1,0.6037133932113647
13931,2,0.15638907253742218
13932,2,0.19553229212760925
13933,2,0.4790296256542206
13934,2,0.40457040071487427
13935,0,0.6870887875556946
13936,2,0.23040392994880676
13937,2,0.5519464612007141
13938,2,0.5502545833587646
13939,0,0.438191294670105
13943,1,0.6296802759170532
13944,1,0.6116482019424438
13945,0,0.6346846222877502
13946,0,0.5898442268371582
13947,2,0.48931199312210083
13950,0,0.5837913155555725
13951,0,0.5222194194793701
13952,0,0.5304669737815857
13953,0,0.5987600088119507
13954,0,0.5990418791770935
13955,0,0.5988919734954834
13956,2,0.45753738284111023
13957,2,0.5576570630073547
13958,2,0.4639427065849304
13959,0,0.7013100981712341
13960,1,0.4394408166408539
13961,0,0.7168734073638916
13962,2,0.5172978639602661
13963,2,0.5147104859352112
13964,2,0.5170717239379883
13966,2,0.5545884966850281
13967,2,0.5558570027351379
13968,1,0.667820394039154
13969,2,0.3986327052116394
13970,0,0.7055251002311707
13971,0,0.662579357624054
13972,0,0.6217591166496277
13973,1,0.6472241282463074
13974,1,0.6642221212387085
13975,1,0.5203664302825928
13976,1,0.5842090845108032
13977,1,0.5850874781608582
13978,1,0.6767732501029968
13979,0,0.661935567855835
13980,0,0.6623782515525818
13981,0,0.6921005845069885
13982,0,0.6738780736923218
13983,0,0.656094491481781
13985,1,0.6315573453903198
13986,2,0.49685364961624146
13987,0,0.5414494276046753
13988,0,0.6698901653289795
13989,0,0.5968320965766907
13990,2,0.37793153524398804
13991,2,-0.02728099934756756
13992,2,0.011116178706288338
13993,0,0.6124408841133118
13994,1,0.6127095818519592
13996,2,0.5929084420204163
13997,2,0.5931128859519958
13998,2,0.5929292440414429
13999,0,0.673198401927948
14000,0,0.6522538065910339
14001,0,0.6430248618125916
14002,2,0.590263307094574
14003,1,0.36769312620162964
14004,1,0.36772164702415466
14005,1,0.5761473178863525
14006,1,0.5679967403411865
14007,0,0.6173023581504822
14008,0,0.5630740523338318
14009,0,0.5631287693977356
14013,2,0.45358458161354065
14014,0,0.693910539150238
14015,0,0.6817221641540527
14016,0,0.6845964193344116
14018,2,0.44335290789604187
14020,1,0.672778844833374
14021,0,0.647469162940979
14022,0,0.6473439335823059
14023,0,0.6403115391731262
14024,0,0.6365941166877747
14025,2,0.5201265811920166
14026,2,0.4320359528064728
14027,2,0.35108232498168945
14028,2,0.5809621214866638
14029,1,0.5855773687362671
14030,1,0.6686641573905945
14031,1,0.6674571633338928
14032,1,0.6679555773735046
14033,1,0.6429927945137024
14034,1,0.6646586656570435
14035,1,0.5188246965408325
14036,2,-0.12026882916688919
14037,2,0.41712239384651184
14038,0,0.6701456308364868
14039,2,0.4128969609737396
14040,2,0.5114497542381287
14041,0,0.6748519539833069
14042,0,0.6558999419212341
14043,0,0.6330668330192566
14044,1,0.5330179929733276
14047,0,0.6711640954017639
14048,0,0.6836402416229248
14050,2,0.35904937982559204
14051,2,0.5120913982391357
14052,2,0.5128884315490723
14053,0,0.6660173535346985
14054,0,0.6676627993583679
14055,0,0.6573339700698853
14056,2,0.5467209219932556
14057,2,0.3526712656021118
14058,2,0.4104425311088562
14059,0,0.6584193110466003
14060,0,0.6899031400680542
14061,0,0.6643310189247131
14062,2,0.5344966053962708
14064,0,0.6494988203048706
14065,1,0.5266596674919128
14066,0,0.4661763906478882
14067,0,0.4659254550933838
14072,0,0.6610314846038818
14074,1,0.5195541381835938
14075,1,0.5193729400634766
14079,2,0.2754005491733551
14080,2,0.45236873626708984
14081,2,0.4461568593978882
14082,2,0.44925251603126526
14083,0,0.6417075395584106
14084,0,0.634868323802948
14085,2,0.47813621163368225
14087,1,0.5801477432250977
14088,1,0.646507740020752
14089,1,0.6564005017280579
14090,0,0.6689476370811462
14091,2,0.4305591583251953
14092,1,0.5399681925773621
14093,1,0.5960672497749329
14094,1,0.6141980290412903
14095,0,0.6357020139694214
14096,0,0.6425511837005615
14097,0,0.613973081111908
14098,0,0.5670915246009827
14099,2,0.5319599509239197
14100,2,0.5127887725830078
14101,0,0.566222608089447
14102,1,0.672046422958374
14104,1,0.5146068930625916
14105,1,0.5142295360565186
14106,0,0.575127363204956
14107,0,0.5773813128471375
14109,1,0.5072553157806396
14110,1,0.6343157291412354
14111,1,0.6302074790000916
14112,0,0.6490724682807922
14113,0,0.642096996307373
14114,0,0.6202101111412048
14116,0,0.5247414708137512
14117,2,-0.18422333896160126
14119,2,0.442146897315979
14120,1,0.6276714205741882
14121,1,0.626039981842041
14122,0,0.6294490098953247
14123,2,0.5234911441802979
14126,1,0.5878415107727051
14127,2,0.5786747932434082
14130,1,0.6487194895744324
14134,2,0.4128793179988861
14135,1,0.5483496189117432
14136,1,0.5485767126083374
14137,1,0.5484188795089722
14138,2,0.5867545008659363
14139,2,0.47638359665870667
14140,2,0.3882952332496643
14141,0,0.6021924018859863
14142,0,0.6096246242523193
14143,0,0.6093086004257202
14144,0,0.5997192859649658
14145,0,0.6012300252914429
14146,1,0.6439406275749207
14147,2,0.5090904235839844
14148,1,0.5279359221458435
14149,2,0.5098217725753784
14151,1,0.5361576080322266
14152,0,0.6017286777496338
14156,1,0.5785095691680908
14157,1,0.5812437534332275
14158,2,0.553511917591095
14159,0,0.6129598021507263
14160,0,0.49128958582878113
14161,0,0.61891108751297
14163,1,0.6134137511253357
14164,0,0.6728782653808594
14167,2,0.5429275035858154
14168,0,0.5565171241760254
14169,0,0.5562060475349426
14173,2,0.4890969395637512
14174,2,0.5656039118766785
14175,2,0.5653179883956909
14177,2,0.06265298277139664
14178,2,0.0880703255534172
14179,0,0.6729831695556641
14180,0,0.6572908163070679
14181,0,0.6604686379432678
14182,1,0.6349767446517944
14183,1,0.6281806826591492
14184,1,0.6284075379371643
14185,1,0.6753485798835754
14186,0,0.5044479370117188
14187,1,0.6331156492233276
14188,0,0.5607120990753174
14189,0,0.560549795627594
14190,0,0.6491057276725769
14191,1,0.6229455471038818
14192,0,0.5965312719345093
14193,2,0.553317129611969
14194,0,0.6018170714378357
14195,0,0.6716861724853516
14198,2,0.5831947326660156
14199,0,0.64476478099823
14200,0,0.6670548915863037
14201,2,0.5483254194259644
14202,2,0.127961203455925
14203,0,0.6282821893692017
14204,1,0.680044949054718
14205,2,0.11931398510932922
14206,2,0.12028717994689941
14209,2,0.41614124178886414
14210,2,0.0648137703537941
14211,0,0.6407665610313416
14212,1,0.6399659514427185
14213,2,0.49618223309516907
14214,2,0.44330811500549316
14215,1,0.5252619981765747
14216,2,0.2536047697067261
14217,2,0.5545778274536133
14218,2,0.15058887004852295
14219,2,0.5496968030929565
14220,2,0.44771337509155273
14221,2,0.02568632736802101
14222,0,0.6234210133552551
14223,0,0.6232656836509705
14224,0,0.7046709060668945
14225,1,0.5918102264404297
14226,0,0.5396984219551086
14227,0,0.5130189061164856
14228,0,0.5835286974906921
14229,0,0.668775200843811
14230,0,0.702599287033081
14231,0,0.6434701681137085
14236,2,0.17373205721378326
14237,0,0.449903279542923
14238,2,0.5987680554389954
14239,1,0.5523732304573059
14240,2,0.5132014751434326
14241,2,0.5131964683532715
14242,0,0.7171281576156616
14243,0,0.6454567313194275
14244,0,0.6453587412834167
14246,2,0.5023326873779297
14247,2,-0.03226248919963837
14252,0,0.6373245716094971
14253,0,0.6009792685508728
14254,1,0.5939078330993652
14255,1,0.47275227308273315
14256,0,0.7172989249229431
14257,2,0.38518646359443665
14259,2,0.37505096197128296
14260,1,0.6249600648880005
14261,2,0.5522332787513733
14262,2,0.12483789771795273
14263,0,0.6690472960472107
14264,0,0.6243162155151367
14265,0,0.6588923335075378
14266,1,0.5926845073699951
14267,2,0.4826544225215912
14268,0,0.6364876627922058
14269,0,0.6710602045059204
14270,1,0.630176842212677
14271,1,0.586982011795044
14273,1,0.6047548055648804
14274,2,0.5658261775970459
14275,2,0.07863284647464752
14278,0,0.6318491697311401
14279,0,0.5936607122421265
14280,0,0.617044985294342
14281,0,0.6537031531333923
14282,1,0.4980049431324005
14283,0,0.5121307373046875
14284,2,0.132057324051857
14285,0,0.599679172039032
14286,0,0.5996755957603455
14287,0,0.5995388627052307
14288,1,0.5938642621040344
14289,2,0.5796906352043152
14290,0,0.4773186147212982
14291,0,0.6542744636535645
14292,1,0.5699875354766846
14293,0,0.6436022520065308
14294,0,0.6428834199905396
14295,0,0.698801577091217
14296,0,0.7034912705421448
14297,2,0.5974988341331482
14298,1,0.6285503506660461
14299,0,0.5287172794342041
14300,0,0.5269268751144409
14301,2,0.5046554207801819
14302,1,0.6607845425605774
14303,2,0.35759055614471436
14304,2,0.27004867792129517
14305,1,0.5180158019065857
14306,1,0.5178548097610474
14307,1,0.5206683874130249
14308,2,0.3887311816215515
14309,0,0.6553587913513184
14310,0,0.6686471104621887
14311,0,0.5937249660491943
14312,0,0.6744813919067383
14313,0,0.6722976565361023
14314,1,0.43527501821517944
14317,0,0.6112623810768127
14318,0,0.5891056656837463
14319,0,0.630209743976593
14320,0,0.5301576256752014
14321,1,0.6129679679870605
14324,0,0.6982972025871277
14325,0,0.6233135461807251
14326,1,0.6313029527664185
14327,2,0.5018489360809326
14328,1,0.5318889021873474
14329,1,0.6406885385513306
14330,0,0.631147563457489
14331,1,0.5861162543296814
14332,0,0.6571677923202515
14333,0,0.691645085811615
14338,2,0.3771854043006897
14339,0,0.600335955619812
14340,0,0.6889719367027283
14341,2,0.5333622097969055
14343,1,0.4934212267398834
14344,0,0.6671029925346375
14345,1,0.4337208867073059
14346,0,0.6519187688827515
14347,0,0.6148638129234314
14351,0,0.6453303098678589
14352,0,0.5909700393676758
14353,0,0.6612848043441772
14354,2,0.5679747462272644
14355,0,0.5891159176826477
14356,1,0.366145521402359
14357,2,0.5146969556808472
14358,0,0.5367041826248169
14359,0,0.5364610552787781
14360,0,0.5364980101585388
14361,2,0.22217994928359985
14362,2,0.22479373216629028
14364,2,0.09583448618650436
14365,1,0.43960824608802795
14366,1,0.44004929065704346
14367,0,0.7186338901519775
14368,0,0.6711366176605225
14369,0,0.6926084756851196
14370,1,0.6583291888237
14371,2,0.1787693053483963
14372,0,0.7031870484352112
14373,0,0.7015547752380371
14374,0,0.6724980473518372
14375,1,0.4401949942111969
14376,1,0.435718834400177
14377,1,0.6199349164962769
14378,0,0.7097316384315491
14379,2,0.0863817036151886
14380,0,0.6696380972862244
14381,0,0.6342767477035522
14382,0,0.6035131812095642
14383,0,0.6036015748977661
14384,0,0.6038500070571899
14385,0,0.6519873738288879
14387,1,0.6385358572006226
14388,1,0.638294517993927
14390,1,0.5213339924812317
14391,2,0.5240525007247925
14392,0,0.6428607106208801
14393,2,0.5425207614898682
14394,2,0.559459388256073
14395,0,0.717492401599884
14396,0,0.6312843561172485
14398,1,0.5820801258087158
14399,2,0.5740244388580322
14400,2,0.5740349292755127
14401,0,0.6513617038726807
14402,0,0.6419934630393982
14403,0,0.644761860370636
14404,0,0.5992702841758728
14405,0,0.6001416444778442
14406,0,0.5894255638122559
14407,0,0.6901030540466309
14408,0,0.6564427018165588
14411,1,0.525818943977356
14412,0,0.5851563811302185
14413,2,0.5547496676445007
14414,0,0.6674546003341675
14415,0,0.5415725708007812
14416,1,0.6528472900390625
14417,1,0.667244017124176
14418,1,0.6315165162086487
14419,0,0.6031541228294373
14420,0,0.5977874994277954
14422,1,0.6615602970123291
14423,1,0.6008533239364624
14424,2,0.1202864944934845
14425,0,0.6347219347953796
14426,1,0.5797608494758606
14427,2,0.4451722502708435
14428,2,0.5553992986679077
14429,2,0.5362908840179443
14430,2,0.5714522004127502
14431,2,0.5714942812919617
14433,2,0.018357574939727783
14434,2,0.10234976559877396
14435,0,0.6171324849128723
14436,2,0.565130352973938
14437,2,0.40266165137290955
14438,2,0.40226635336875916
14439,0,0.5352941751480103
14440,0,0.677449107170105
14441,2,0.46669942140579224
14442,0,0.5986173152923584
14443,0,0.5631697177886963
14444,0,0.6499665379524231
14445,0,0.6713722348213196
14446,0,0.6947720646858215
14447,2,0.5458603501319885
14448,2,0.49416759610176086
14449,0,0.6313063502311707
14451,1,0.5771589875221252
14452,2,0.54791659116745
14455,2,0.5005512833595276
14456,2,0.535679042339325
14457,2,-0.0880119577050209
14458,2,-0.08042148500680923
14461,2,0.5196609497070312
14462,2,0.5265784859657288
14463,0,0.6013758182525635
14464,0,0.71512770652771
14465,0,0.7049268484115601
14466,0,0.6104586124420166
14469,2,0.47784262895584106
14470,0,0.7167403101921082
14471,1,0.5852488279342651
14472,1,0.6463223099708557
14473,2,0.5878157019615173
14474,2,0.5871657133102417
14475,2,0.5512304902076721
14476,2,0.4582985043525696
14477,2,0.4787188470363617
14478,0,0.6668223142623901
14480,2,-0.11292169243097305
14481,0,0.6723305583000183
14482,0,0.6417407989501953
14483,0,0.6417168378829956
14484,0,0.652508020401001
14485,0,0.6534007787704468
14486,0,0.6525664925575256
14487,0,0.6194671392440796
14488,0,0.6471620202064514
14489,2,0.5634984374046326
14490,2,0.48885828256607056
14491,2,0.47963711619377136
14492,0,0.6534547209739685
14493,0,0.6534565091133118
14494,0,0.6528103947639465
14495,2,0.5296826362609863
14496,1,0.5238845348358154
14497,1,0.6484839916229248
14499,2,0.473057359457016
14500,0,0.6887430548667908
14501,0,0.6859853267669678
14504,0,0.6235183477401733
14505,2,0.1003996878862381
14507,2,0.5451768636703491
14508,0,0.5677562952041626
14509,2,0.5003962516784668
14510,2,0.39240559935569763
14511,2,0.09510757774114609
14512,2,0.10278252512216568
14513,0,0.7156143188476562
14515,0,0.6229684948921204
14516,1,0.624392569065094
14517,2,0.4237574338912964
14518,2,0.5850805044174194
14519,2,0.5798152089118958
14520,0,0.5625439286231995
14521,0,0.6129813194274902
14523,1,0.6061139106750488
14524,2,0.3975813090801239
14528,2,0.5577380061149597
14529,0,0.6335852146148682
14530,0,0.6353041529655457
14531,2,0.5640324354171753
14532,2,0.41901782155036926
14533,2,0.41876906156539917
14534,1,0.6747512817382812
14535,1,0.6718270182609558
14536,1,0.6296805739402771
14537,1,0.6482800841331482
14538,2,0.11074879765510559
14540,0,0.7024999856948853
14541,0,0.6911905407905579
14542,2,0.39103710651397705
14543,2,0.533292829990387
14544,0,0.6533894538879395
14545,1,0.4971092939376831
14546,2,0.579176127910614
14547,2,0.5791693925857544
14548,2,0.579007625579834
14551,2,0.5656599402427673
14552,2,0.5653391480445862
14553,1,0.5510634183883667
14554,2,0.5174654126167297
14557,0,0.6770485043525696
14558,0,0.7125051617622375
14559,0,0.7091658711433411
14560,0,0.7049260139465332
14564,1,0.5198779106140137
14565,0,0.6728485226631165
14568,0,0.6197644472122192
14569,0,0.6979084014892578
14571,1,0.674940824508667
14572,1,0.596398651599884
14573,1,0.63629150390625
14575,1,0.6680774688720703
14576,1,0.6672372817993164
14577,2,0.48878616094589233
14578,2,0.4509219527244568
14579,1,0.6736227869987488
14580,1,0.46146923303604126
14581,2,0.5064634680747986
14582,0,0.6649913787841797
14583,0,0.7187716364860535
14584,0,0.7188444137573242
14586,1,0.678159236907959
14587,1,0.6818220615386963
14588,1,0.5306384563446045
14589,2,0.3888348937034607
14590,0,0.6833682656288147
14591,2,0.506168782711029
14592,0,0.6389386653900146
14593,2,0.50187748670578
14594,2,0.4512374699115753
14595,0,0.7025127410888672
14596,0,0.6778615117073059
14597,1,0.6267829537391663
14598,1,0.6823839545249939
14599,1,0.6467987298965454
14601,1,0.5842881798744202
14607,0,0.5462211966514587
14608,0,0.604344367980957
14609,1,0.6647244691848755
14610,1,0.5896604061126709
14611,0,0.6296623349189758
14612,0,0.6629611849784851
14613,0,0.6711824536323547
14614,1,0.5693877339363098
14615,2,0.37123119831085205
14616,0,0.5706019401550293
14618,2,0.4437112808227539
14619,2,-0.2800312340259552
14621,2,0.5529780387878418
14622,2,0.5529906153678894
14623,1,0.6117804646492004
14624,2,0.14435569941997528
14625,0,0.6735740900039673
14626,0,0.6732308864593506
14628,0,0.6607840657234192
14629,0,0.6903889179229736
14630,2,0.08669676631689072
14631,0,0.6703068614006042
14632,0,0.5363340973854065
14633,0,0.5363126993179321
14634,0,0.7107841372489929
14635,0,0.5683704614639282
14638,1,0.6822776794433594
14639,1,0.6741645932197571
14640,1,0.623203694820404
14641,1,0.5772838592529297
14642,2,0.5018837451934814
14643,0,0.7147573828697205
14644,0,0.688483476638794
14645,2,0.11400287598371506
14646,0,0.7013241052627563
14647,2,0.40521177649497986
14648,2,0.47831010818481445
14649,0,0.6822819709777832
14650,0,0.6377528309822083
14651,0,0.6376683115959167
14652,0,0.6417328119277954
14653,1,0.5374465584754944
14654,1,0.645560085773468
14656,1,0.6733009815216064
14657,1,0.6733346581459045
14658,1,0.6618305444717407
14659,1,0.6355165243148804
14661,0,0.5170623064041138
14662,0,0.034866176545619965
14663,1,0.40460723638534546
14664,2,0.4827535152435303
14665,2,0.5267888307571411
14670,0,0.5415833592414856
14671,0,0.5413379073143005
14672,0,0.5414588451385498
14673,0,0.5790951251983643
14677,1,0.5210937857627869
14678,1,0.6238754391670227
14679,1,0.6340686678886414
14680,2,0.4315212368965149
14681,2,0.49604180455207825
14682,2,0.5906350612640381
14683,2,0.4751074016094208
14684,2,0.5457627177238464
14685,0,0.6635529398918152
14686,2,0.45523783564567566
14687,0,0.6704818606376648
14688,0,0.7151751518249512
14690,2,0.1808633655309677
14691,1,0.5930415987968445
14692,2,0.40434911847114563
14693,2,0.583487331867218
14694,2,0.4364708662033081
14695,0,0.6551545262336731
14696,1,0.6349000930786133
14697,2,0.4740406572818756
14698,1,0.6616657972335815
14699,2,0.08946683257818222
14700,1,0.4460636377334595
14701,2,0.5006511211395264
14702,2,0.050626713782548904
14706,2,0.5162718892097473
14707,2,0.5194559693336487
14708,1,0.541227400302887
14709,2,0.5580107569694519
14710,2,0.41761744022369385
14711,2,0.4121827185153961
14712,2,0.5494970083236694
14713,2,0.5162826776504517
14714,2,0.3996451497077942
14715,2,0.47658541798591614
14716,2,0.47600147128105164
14717,0,0.6498359441757202
14718,1,0.5244559645652771
14719,2,0.3628213107585907
14720,2,0.4996904730796814
14722,1,0.6197519302368164
14723,1,0.6183116436004639
14725,1,0.5885419249534607
14726,1,0.5846937298774719
14727,0,0.6569751501083374
14728,0,0.6545884013175964
14729,0,0.7091491222381592
14730,0,0.6212684512138367
14731,0,0.5632939338684082
14732,0,0.5789413452148438
14733,2,0.4156430959701538
14734,2,0.41729265451431274
14737,2,0.40313228964805603
14738,1,0.680949330329895
14739,1,0.5168072581291199
14740,1,0.5566747784614563
14741,1,0.5194679498672485
14742,0,0.4373249411582947
14743,0,0.4396694004535675
14744,1,0.6263685822486877
14745,1,0.625296413898468
14746,1,0.5631508827209473
14747,1,0.6332111954689026
14748,0,0.6696954369544983
14749,0,0.6009787917137146
14750,0,0.6006519198417664
14754,0,0.48246023058891296
14757,1,0.6431674361228943
14758,0,0.5769384503364563
14759,0,0.7024961709976196
14760,0,0.5802501440048218
14761,2,0.48357418179512024
14762,2,0.39734840393066406
14763,1,0.5768104195594788
14764,2,0.58402419090271
14765,2,0.4985208809375763
14766,0,0.6343363523483276
14767,0,0.6345757842063904
14768,0,0.634260892868042
14769,0,0.6038770079612732
14770,0,0.6344286799430847
14771,0,0.5290640592575073
14776,0,0.5283666253089905
14777,2,0.4465026259422302
14783,2,0.2805185317993164
14784,1,0.5132247805595398
14785,1,0.5218761563301086
14786,2,0.5674259662628174
14787,2,0.5678369402885437
14788,2,0.5687179565429688
14789,1,0.6102834343910217
14793,2,0.16439835727214813
14794,0,0.4779132604598999
14795,2,0.09083707630634308
14796,0,0.6977667808532715
14797,0,0.6848438382148743
14798,0,0.6593169569969177
14799,0,0.6905634999275208
14800,0,0.6873735189437866
14802,0,0.6725751161575317
14803,0,0.6409664154052734
14804,2,0.41687726974487305
14805,2,0.5359352827072144
14806,0,0.6461690068244934
14807,0,0.6376515626907349
14808,0,0.5636158585548401
14809,0,0.4645635783672333
14810,0,0.5605872273445129
14811,0,0.667413055896759
14812,1,0.5126544237136841
14813,2,0.45177555084228516
14814,1,0.6635922193527222
14815,0,0.5129078030586243
14816,0,0.6511839628219604
14819,2,-0.03349383547902107
14822,2,0.4774266183376312
14823,2,0.5088370442390442
14824,2,0.5096450448036194
14825,0,0.6490697860717773
14826,0,0.5811717510223389
14827,0,0.6596887111663818
14829,1,0.6773576736450195
14830,2,0.5530307292938232
14831,2,0.5384291410446167
14832,0,0.6506287455558777
14835,0,0.6994818449020386
14838,0,0.6635261178016663
14839,0,0.6454184651374817
14840,0,0.686862587928772
14841,0,0.6888435482978821
14842,2,0.3979388177394867
14843,0,0.521163284778595
14844,0,0.5236930251121521
14845,2,0.26897135376930237
14846,0,0.5066232085227966
14847,1,0.5484825968742371
14848,2,0.4873371422290802
14849,0,0.6740729212760925
14850,2,0.547918438911438
14852,1,0.6821811199188232
14857,1,0.5184629559516907
14858,1,0.5183746218681335
14860,1,0.519719660282135
14861,1,0.5197151303291321
14864,0,0.6889802813529968
14865,0,0.5254086852073669
14866,0,0.5308495163917542
14867,2,0.5728858113288879
14868,0,0.6073815226554871
14869,2,0.46133291721343994
14870,2,0.1415666937828064
14871,1,0.5873718857765198
14872,1,0.4703100621700287
14873,1,0.5910875797271729
14874,1,0.6684077382087708
14875,1,0.6678145527839661
14876,0,0.5965939164161682
14878,1,0.639380931854248
14879,1,0.5892136096954346
14880,1,0.5500081777572632
14881,1,0.6289839148521423
14882,1,0.6297913789749146
14883,0,0.6264244318008423
14884,0,0.6991328597068787
14885,0,0.6992772221565247
14886,0,0.6522088646888733
14887,0,0.6409591436386108
14888,0,0.5927073955535889
14889,0,0.6770973205566406
14890,0,0.6681501269340515
14891,0,0.6840916872024536
14892,0,0.6734368205070496
14893,0,0.6735805869102478
14894,0,0.5651754140853882
14895,1,0.6510823965072632
14896,0,0.6824011206626892
14900,1,0.672382652759552
14901,2,0.535854160785675
14902,0,0.526746928691864
14903,0,0.6232747435569763
14904,2,0.519586443901062
14905,2,0.5525002479553223
14906,0,0.5958483219146729
14907,0,0.7080856561660767
14908,0,0.6900784373283386
14909,1,0.6037246584892273
14910,0,0.6233397126197815
14911,1,0.4414162039756775
14912,0,0.6349220871925354
14913,0,0.7218186855316162
14914,2,0.15232162177562714
14915,1,0.520133912563324
14916,1,0.5221359729766846
14917,1,0.5138545632362366
14918,1,0.5027521848678589
14919,0,0.6170545220375061
14920,2,0.48343443870544434
14921,0,0.6721130013465881
14922,0,0.6572339534759521
14923,0,0.6218141317367554
14924,0,0.6086527109146118
14925,0,0.6359477639198303
14926,2,0.45672300457954407
14927,0,0.5803043246269226
14928,0,0.5799240469932556
14929,2,0.14364983141422272
14930,2,0.0688948929309845
14931,1,0.6287094950675964
14932,0,0.6715733408927917
14933,0,0.6512852907180786
14934,0,0.6976889371871948
14935,0,0.7149533629417419
14937,2,0.4809730648994446
14938,1,0.5257415771484375
14939,2,0.49658387899398804
14940,2,0.5120608806610107
14941,1,0.6187520027160645
14942,0,0.6601709723472595
14943,0,0.6680729389190674
14945,1,0.6450080275535583
14946,1,0.543958842754364
14947,1,0.6676679849624634
14948,1,0.6648564338684082
14949,2,0.48946601152420044
14950,0,0.7118630409240723
14951,0,0.7089776396751404
14952,0,0.6872926354408264
14954,2,0.5342919826507568
14955,0,0.6984782814979553
14956,2,0.4696029722690582
14959,1,0.4482647180557251
14960,2,0.0795333981513977
